QuestionID,about,acomp,advcl,advmod,after,against,amod,appos,around,as,at,aux,auxpass,before,between,both,but,by,cc,ccomp,cd,conj,cop,csubj,csubjpass,date,dep,det,dobj,dt,duration,during,either,ex,expl,for,from,fw,if,in,individual,infmod,into,iobj,jj,jjr,jjs,location,mark,md,minus,misc,money,mwe,neg,nn,nnp,nnps,nns,npadvmod,nsubj,nsubjpass,num,number,of,on,ordinal,organization,over,parataxis,partmod,pcomp,pdt,per,percent,person,plus,pobj,pos,poss,possessive,preconj,predet,prep,prp$,prp,prt,quantmod,rb,rbr,rcmod,root,rp,set,such,sym,than,that,time,tmod,to,toward,upon,vb,vbd,vbg,vbn,vbp,vbz,wdt,with,within,worth,wp$,wp,wrb,xcomp, lEquations
618,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,1,0,2,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0, x=b/a
619,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,2,0,2,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0, x=b/a
620,0,0,1,1,0,0,3,0,0,1,2,6,0,0,0,0,0,1,4,0,6,2,2,0,0,11,1,8,7,8,1,0,0,0,0,3,0,0,0,15,0,0,0,1,4,0,0,3,1,1,0,0,8,0,0,17,3,0,4,0,5,0,6,0,4,1,0,0,0,0,0,1,0,2,0,0,0,13,0,4,0,0,0,14,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,6,1,1,0,0,5,0,0,0,0,0,0,1,5, x=(a+b*c+f)/e
621,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,3,0,0,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0, 1*x-c*y=b*c-c;1*x-1*y=a
622,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,3,0,2,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,4,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0, 1*x+1*y=c-b-b;1*x-a*y=0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0, a*x+b*y=c;d*x+e*y=f
624,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,4,0,2,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,4,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0, 1*x+1*y=c-b-b;1*x-a*y=1
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0, a*x+b*y=c;d*x+e*y=f
626,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,4,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,5,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0, a*x+b*y=c;d*x+e*y=f
627,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,13,0,0,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0, 1*x+1*y=b;1*x-1*y=a
628,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,0,0,0,2,0,5,0,0,0,2,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0, 2*x+4*y=b;1*x+1*y=a
629,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,2,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,1,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,2,0, 1*x+1*y=b;1*x-1*y=a
630,0,0,0,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,10,0,6,5,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,14,0,0,6,0,3,1,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,0,0,0,0,0,0,2,1, a*x+b*y=e;c*x+d*y=f
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0, 1*x-c*y=b;1*x+1*y=a
632,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,0,0,0,1,2,0,4,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0, 2*x+4*y=b;1*x+1*y=a
633,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,1,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,0,4,0,0,0,0,0,2,0,0, a*x+b*y=c;1*x-1*y=d
634,0,0,0,1,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,2,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0, a*x+b*y=c*d;1*x+1*y=c
635,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,6,1,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,14,0,0,0,0,3,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0, x=b/a
636,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,3,0,0,0,0,1,3,3,4,0,0,0,2,2,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,6,0,4,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,1,0, c*x+d*y=b;1*x+1*y=a
637,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,14,0,0,2,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, b*x+c*y=d;1*x+1*y=a
638,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,4,2,1,0,0,2,0,5,2,5,0,0,0,0,0,3,0,0,0,11,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,9,0,0,4,0,3,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0, a*x+b*y=c;1*x+1*y=d
639,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,11,2,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,2,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0, x=a*b
640,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,7,2,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,2,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0, x=a*b
641,0,0,2,3,0,0,1,0,0,0,0,4,0,1,0,0,0,0,2,0,3,1,0,0,0,4,0,4,5,5,2,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,10,2,0,3,0,4,0,3,2,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,4,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,2,3,0,0,2,1,2,2,0,2,0,0,0,0,0,0,1,1, x=a+b*c
642,0,0,2,3,0,0,1,0,0,0,0,4,0,1,0,0,0,0,2,0,3,1,0,0,0,4,0,4,5,5,2,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,10,2,0,3,0,4,0,3,2,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,4,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,2,3,0,0,2,1,2,2,0,2,0,0,0,0,0,0,1,1, x=a+b*c
643,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,2,0,2,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0, x=b/a
644,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,0,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,1,0,0,0,0,1,0, x=b/a
645,0,0,1,1,0,0,3,0,0,1,2,6,0,0,0,0,0,1,4,0,6,2,2,0,0,11,1,7,7,7,1,0,0,0,0,3,0,0,0,15,0,0,0,1,4,0,0,3,1,1,0,0,8,0,0,16,4,0,4,0,5,0,6,0,4,1,0,0,0,0,0,1,0,2,0,1,0,13,0,4,0,0,0,14,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,6,1,1,0,0,5,0,0,0,0,0,0,1,5, x=(a+b*c+f)/e
646,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,3,0,0,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0, 1*x-c*y=b*c-c;1*x-1*y=a
647,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,3,0,2,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,4,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0, 1*x+1*y=c-b-b;1*x-a*y=0
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0, a*x+b*y=c;d*x+e*y=f
649,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,1,4,0,2,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0, 1*x+1*y=c-b-b;1*x-a*y=1
650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0, a*x+b*y=c;d*x+e*y=f
651,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,2,3,1,3,0,0,0,3,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0, b*x-a*y=0;1*x+1*y=c
652,0,0,0,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,6,1,4,3,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,11,1,0,9,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1,1, a*x+b*y=d;1*x+1*y=c
653,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,6,2,0,0,0,0,2,4,5,4,0,0,0,0,0,1,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,10,0,0,4,0,0,8,0,4,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,0,0,0,0,0,2,0, a*x+b*y=d;1*x+1*y=c
654,0,0,0,2,0,0,4,0,0,0,0,2,1,0,0,0,0,0,2,0,5,1,3,0,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,8,0,0,2,0,4,1,2,5,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,4,2,0,0,0,0,0,1,1, a*x+b*y=d*e;1*x+1*y=c
655,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0, 1*x+1*y=a;-1*x+1*y=b
656,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,2,0,0,1,4,3,0,3,0,5,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,1,1,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0, 1*x+1*y=a;-1*x+1*y=b
657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, 1*x+1*y=a;-1*x+1*y=b
658,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,6,1,0,0,0,0,1,3,2,4,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,7,0,3,1,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0, c*x+d*y=a;1*x+1*y=b
659,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,2,10,6,10,7,0,0,0,0,1,0,0,0,5,0,0,0,1,3,0,0,0,1,0,0,0,6,0,0,16,0,0,6,0,6,0,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,4,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
660,0,0,1,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,4,1,0,0,0,0,2,2,0,3,0,0,0,0,0,1,0,0,0,6,0,0,0,0,4,0,0,0,1,0,0,0,6,0,0,4,0,0,7,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,2,0, c*x+d*y=a;1*x+1*y=b
661,0,0,2,2,0,0,3,0,0,0,3,0,2,1,0,0,0,0,2,0,4,1,4,0,0,0,2,7,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,2,0,0,0,6,0,0,8,0,0,9,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
662,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,1,4,0,4,2,2,0,0,5,2,6,2,6,0,0,0,1,1,0,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,11,0,0,9,0,5,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,1,3,0,0,0,0,0,0,2,0, a*x+b*y=c;1*x+1*y=d
663,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,1,0,3,0,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1, x=(a-c)/b
664,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,3,1,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,3,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1, x=(a-c)/b
665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,6,1,0,1,0,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,0,0,0,3,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,0,1,0,0,0,1,0,0, x=2*(b-a)
666,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,1,3,3,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,8,0,0,1,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0, x=(c-a)/b
667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,6,1,0,3,0,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,0,0,0,3,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,0,1,0,0,0,1,0,0, x=2*(b-a)
668,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,3,1,0,0,0,0,3,4,5,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,4,0,5,0,3,0,3,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,2, x=c/(a+b)
669,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0, x=(b-2*a)/a
670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0, x=(b-a)/a
